timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736105141789,484,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-45,,true,,1911,678,50,50,null,484,2404,287
1736105144579,103,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-23,text,true,,940,196,50,50,https://restful-booker.herokuapp.com/booking/7244,103,0,0
1736105142311,504,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-23,,true,,1905,675,50,50,null,504,1867,298
1736105144613,97,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-6,text,true,,938,196,50,50,https://restful-booker.herokuapp.com/booking/7261,97,0,0
1736105143334,469,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-6,,true,,1905,673,50,50,null,469,914,283
1736105144371,372,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-28,text,true,,963,477,50,50,https://restful-booker.herokuapp.com/booking,372,0,278
1736105144677,93,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,text,true,,938,196,50,50,https://restful-booker.herokuapp.com/booking/7278,93,0,0
1736105143446,437,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,,true,,1909,677,50,50,null,437,888,254
1736105144675,109,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-50,text,true,,935,196,50,50,https://restful-booker.herokuapp.com/booking/7274,109,0,0
1736105143393,505,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-50,,true,,1903,674,50,50,null,505,886,293
1736105144716,92,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-24,text,true,,937,196,50,50,https://restful-booker.herokuapp.com/booking/7255,92,0,0
1736105143552,459,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-24,,true,,1907,676,50,50,null,459,797,272
1736105144509,362,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-17,text,true,,965,479,50,50,https://restful-booker.herokuapp.com/booking,362,0,271
1736105144607,356,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-25,text,true,,967,481,50,50,https://restful-booker.herokuapp.com/booking,356,0,263
1736105144610,374,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,963,477,50,50,https://restful-booker.herokuapp.com/booking,374,0,279
1736105144905,100,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,937,196,50,50,https://restful-booker.herokuapp.com/booking/7236,100,0,0
1736105141295,460,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,,true,,1903,676,50,50,null,460,3251,267
1736105144922,111,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-47,text,true,,933,196,50,50,https://restful-booker.herokuapp.com/booking/7270,111,0,0
1736105142850,512,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-47,,true,,1899,672,50,50,null,512,1671,301
1736105144952,99,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-17,text,true,,936,196,50,50,https://restful-booker.herokuapp.com/booking/7284,99,0,0
1736105143985,461,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-17,,true,,1901,675,50,50,null,461,605,271
1736105144710,373,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-22,text,true,,968,482,50,50,https://restful-booker.herokuapp.com/booking,373,0,271
1736105145003,116,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-43,text,true,,938,196,50,50,https://restful-booker.herokuapp.com/booking/7257,116,0,0
1736105142657,520,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-43,,true,,1909,677,50,50,null,520,1943,307
1736105145030,129,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-27,text,true,,932,196,50,50,https://restful-booker.herokuapp.com/booking/7251,129,0,0
1736105142495,495,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-27,,true,,1897,671,50,50,null,495,2170,276
